Unique_Id,Manufacturer_Guarantee,BOVAG_Guarantee,Guarantee_Duration_Months,ABS_Brake_System,Airbag_1_Presence,Airbag_2_Presence,Air_Conditioning,Automatic_Air_Conditioning,Board_Computer,CD_Player_Presence,Central_Locking,Powered_Windows,Power_Steering,Radio_Presence,Mist_Lamps,Sport_Model_Presence,Backseat_Divider_Presence,Metallic_Rim_Presence,Radio_Cassette,Parking_Assistant,Tow_Bar_Presence
938,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
940,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
941,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
942,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
943,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
944,0,1,6,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1
945,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
946,0,1,6,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
947,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
948,0,0,3,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
949,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
950,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0
951,0,1,6,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
952,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
953,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
954,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
955,0,1,3,1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1
956,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
957,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
958,0,0,6,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
959,0,1,3,1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0
960,0,0,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
961,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
962,0,0,3,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
963,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
964,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
965,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0
966,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
967,0,1,3,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0
968,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
969,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
970,0,1,3,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
972,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
973,0,1,12,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
974,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
975,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
976,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
977,0,1,12,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
978,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0
979,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
980,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
981,1,1,3,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1
982,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
983,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
984,0,0,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
985,0,1,6,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1
986,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
988,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
989,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
991,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
992,0,1,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
993,1,1,3,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
994,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
995,1,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
996,0,0,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
997,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
998,0,0,6,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1
999,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1001,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
1002,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1003,0,1,6,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1004,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
1005,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1006,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1007,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1008,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
1009,1,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1010,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1011,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1012,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
1013,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1014,1,1,3,1,1,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1
1015,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1016,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1017,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1
1018,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1019,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
1020,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
1021,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1022,1,1,3,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0
1023,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0
1024,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1025,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
1026,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1027,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1029,0,1,3,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1
1030,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1031,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
1032,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1033,0,1,3,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0
1034,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1
1035,1,1,12,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1036,0,1,3,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0
1037,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
1038,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
1039,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
1040,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1041,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
1042,0,0,6,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1043,1,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1044,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
1045,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1046,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1047,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1048,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1049,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1050,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1051,1,1,3,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1052,0,0,3,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1053,0,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1054,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1055,0,1,3,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0
1056,0,1,3,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1
1057,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1058,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1059,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1060,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1061,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1
1062,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1063,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1064,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1065,0,0,3,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1066,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
1067,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1068,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1069,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1
1070,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1071,0,1,3,1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1072,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1
1073,0,0,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
1074,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1075,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1
1076,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1077,0,1,6,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1
1078,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1079,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1080,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1081,0,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1082,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1083,0,0,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1084,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1085,0,1,6,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1086,0,0,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1087,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1088,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1089,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
1091,0,1,3,0,1,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
1092,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1093,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1094,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1095,0,1,3,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,0,1
1096,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1097,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
1098,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1099,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1100,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1101,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1102,0,0,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1103,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1104,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1
1105,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1106,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1107,1,1,3,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1
1108,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1109,0,1,3,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1110,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
1111,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1
1112,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1113,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1114,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1115,0,1,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1116,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0
1117,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
1118,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1
1119,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1120,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
1121,0,1,3,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0
1122,0,1,3,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1123,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1124,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1125,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1
1126,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1127,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
1128,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
1129,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1130,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
1131,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0
1132,0,1,3,0,1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1
1133,1,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0
1134,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1135,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1136,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
1137,0,1,3,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0
1138,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1139,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0
1141,0,1,3,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0
1142,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1143,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1144,0,1,6,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0
1145,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0
1146,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1147,0,1,3,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1148,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1149,0,1,3,1,1,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0
1150,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1151,0,1,3,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
1152,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1153,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
1154,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1155,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1156,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1157,1,1,3,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1158,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1159,1,1,3,0,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0
1160,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
1161,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0
1162,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1163,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1164,0,0,3,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0
1165,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1166,0,1,6,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0
1167,0,0,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1
1168,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1169,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1
1170,1,1,3,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0
1171,1,1,3,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1
1172,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1174,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
1175,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1176,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1177,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1178,0,1,3,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
1179,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1180,0,1,3,1,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0
1181,1,1,3,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1
1182,0,0,6,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1183,0,1,3,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1
1184,0,1,3,1,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,1
1185,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0
1186,0,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
1187,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1189,1,1,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
1190,0,1,3,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1191,0,1,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1192,0,1,3,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0
1193,1,1,3,1,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1
1194,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1195,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0
1196,0,0,6,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1
1197,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1198,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1199,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
1200,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
1201,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1202,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
1203,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1204,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1205,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1206,0,1,3,1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0
1207,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1208,0,0,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1
1209,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1210,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,1
1211,0,1,3,0,1,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0
1212,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1213,1,1,3,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0
1214,1,1,3,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
1215,1,1,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1216,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1217,0,1,12,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
1218,0,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
1219,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
1220,0,1,3,1,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1
1221,0,0,3,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1
1222,0,1,3,1,1,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0
1223,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1
1224,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,0,0,1
1225,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1226,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1227,1,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
1228,0,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1229,0,1,3,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,1
1230,1,1,3,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1
1231,1,1,3,1,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0
1232,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1233,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,1,0,0,0
1234,0,1,3,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1
1235,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1236,0,1,3,1,1,1,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0
1237,1,1,12,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1238,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1239,0,1,3,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1240,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1241,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1
1242,0,1,3,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0
1243,0,1,3,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1244,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1245,0,1,3,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0
1246,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
1247,1,1,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
